#key	synopsis
Bram Stoker's Dracula (USA)	« Dracula » de Bram Stoker est le titre donné à plusieurs jeux inspirés du film du même nom sorti en 1992. Le gameplay varie considérablement d'une plateforme à l'autre, mais tous ces jeux reprennent une intrigue similaire, fidèle au film. Les versions pour consoles 16 bits sont des jeux de combat à défilement horizontal. Le joueur incarne un jeune avocat nommé Jonathan Harker. Harker doit se libérer de l'emprise de Dracula, le suivre jusqu'à Londres et mettre fin à son règne de terreur.
Brandish (USA)	Ce jeu est un RPG d'action, un « dungeon crawler » proposant une multitude de créatures à vaincre ainsi que de nombreuses armes, armures et autres trésors à collectionner. Il était une fois un royaume prospère, protégé par une tour où vivait un puissant dragon. Les habitants du royaume se sentaient en sécurité grâce à ce gardien. Mais un homme voulait s'emparer du pouvoir du dragon à d'autres fins, et cet homme n'était autre que le roi. Il se rendit à la tour et tenta de tuer le dragon afin de lui voler son pouvoir.
Brandish 2 - Expert (Japan)	Brandish 2: The Planet Buster sur Super Nintendo est un jeu de rôle où l'histoire se déroule 3 ans après celle du premier opus. Vous prenez le contrôle d'un jeune guerrier nommé Ares qui est capturé et retenu dans une prison souterraine par un sorcier nommé Karl. L'objectif principal est d'aider Ares à sortir de cette prison pleine de dangers et de retrouver une puissante arme magique.
Brandish 2 - The Planet Buster (Japan)	Brandish 2: The Planet Buster sur Super Nintendo est un jeu de rôle où l'histoire se déroule 3 ans après celle du premier opus. Vous prenez le contrôle d'un jeune guerrier nommé Ares qui est capturé et retenu dans une prison souterraine par un sorcier nommé Karl. L'objectif principal est d'aider Ares à sortir de cette prison pleine de dangers et de retrouver une puissante arme magique.
Brawl Brothers (USA)	Les Brawl Brothers sont deux types, qui ne sont pas vraiment frères, nommés Rick et Doug (ou Hack et Slash, respectivement), qui tiennent un club d'autodéfense à Bayside City. Trois des meilleurs combattants du club apparaissent également dans ce jeu : Lord J., un maître de karaté et de judo ; Kazan, un ninja ; et Wendy, une catcheuse professionnelle. Vous choisissez les deux personnages que vous souhaitez contrôler, tandis que Dieter, le méchant psychopathe qui possède sa forteresse aérienne secrète à l'extérieur de la ville, kidnappe les trois autres. Dieter veut ces combattants afin de les cloner et de constituer sa propre armée à des fins maléfiques, et c'est aux deux personnages que vous aurez choisis de se frayer un chemin à travers ces clones pour atteindre Dieter.
BreakThru! (USA)	BreakThru est un jeu de réflexion au rythme effréné qui vous oblige à réfléchir vite. Le jeu commence avec un chronomètre et un mur de briques colorées. Éliminez les briques en cliquant sur au moins deux briques voisines de la même couleur. Abattez mur après mur à travers six villes tout en jouant contre la montre pour améliorer votre score. Attention ! Des araignées agaçantes, des canettes de soda gênantes et des rochers insupportables sont là pour vous compliquer la vie. Mettez-les hors d'état de nuire avec des roquettes et de la dynamite avant que le temps ne soit écoulé, afin de pouvoir passer au mur suivant.
Breath of Fire (USA)	Breath of Fire propose au joueur de suivre les péripéties de Ryu, un jeune garçon qui est un descendant du Clan des Dragons. En quête de vengeance, à la mémoire de sa sœur, il parcourra le monde à la recherche des Dragons Noirs, et aidera tous ceux qui résistent à l'oppresseur. Tout d'abord seul et sans pouvoir, il trouvera 7 compagnons de différentes races et devra récupérer les clefs de la déesse Myria pour empêcher les Dragons Noirs de conquérir le monde. Une fois son pouvoir maîtrisé et qu'il aura visité le monde entier, Ryu pourra combattre la fatalité, en finissant la prophétie du « Héros ».
Breath of Fire II (USA)	Incarnez de nombreux personnages aussi différents les uns que les autres et explorez un monde infini.Breath of Fire II vous transporte un demi-siècle après la première version du fameux RPG, dans un village frontalier répondant au nom de Gate où le père et la soeur du jeune Ryu ont été soudainement enlevés. Etrangement, aucun villageois ne semble se souvenir de cet événement et Ryu se retrouve orphelin. A l'église, il rencontre Bow, un autre personnage au passé difficile. Les deux orphelins décident de quitter la ville. Ainsi commence leur aventure. Profitez des multiples perspectives proposées dans ce jeu telles que la vue isométrique sous laquelle se déroulent les combats et qui a rendu le jeu original si populaire. Utilisez d'incroyables pouvoirs en invoquant des chamans ou des dragons et aidez vos deux héros à accomplir leur mission.
Brett Hull Hockey (USA)	Brett Hull Hockey permet au joueur d'incarner la légende de la NHL Brett Hull, ainsi que 600 joueurs de la NHLPA et toutes les équipes de la NHL de l'époque, avec leurs noms et logos respectifs. Le joueur peut choisir de jouer en mode Exposition, soit contre l'IA, soit contre un ami, en mode Playoffs ou en mode Saison avec trois options de durée différentes (une saison complète, une demi-saison ou une saison de 11 matchs). Le jeu simule l'action du hockey, notamment les tirs frappés, les mises en échec, les tours du chapeau et bien d'autres mouvements de hockey réels. Al Michaels prête également sa voix au jeu pour les commentaires en direct.
Brett Hull Hockey 95 (USA)	Tous les joueurs de la NHLPA qui ne font pas dans la dentelle. Des statistiques fidèles à la NHL. Du hockey pur et dur sur la glace. Dans ce jeu, c'est du sérieux. Maîtrisez la ligne bleue avec des joueurs comme Leetch et Bourque. Bloquez-les devant le filet avec des joueurs comme Richter et Irbe. Descendez le long de la bande et pénétrez dans la zone de tir derrière des légendes du but comme Modano, Yzerman, Bure et, bien sûr, Brett Hull. Serez-vous à la hauteur ? Seules les statistiques le diront. Tirs, mises en échec, pénalités et pourcentages de passes. Réussissez ou échouez, c'est l'heure de vérité. Et cette fois, c'est pour de vrai.
Bronkie the Bronchiasaurus (USA) (En,Es)	Ce jeu de plate-forme ludo-éducatif met en scène un dinosaure asthmatique (si si). Il doit traverser différents niveaux afin de retrouver une machine diffusant de l'air afin de sauver son monde envahi par la poussière. En chemin il doit répondre à des quiz portant sur l'asthme et les moyens de combattre cette maladie. Chaque niveau est précédé d'un petit texte éducatif rappelant aux enfants asthmatiques de prendre leurs médicaments !
Brunswick World - Tournament of Champions (USA)	Dans ce jeu de bowling, les joueurs créent un personnage afin d'affronter onze joueurs professionnels. Ils peuvent choisir la tenue de leur personnage, la main avec laquelle il lance, la boule de réserve et la boule principale qu'ils souhaitent utiliser, ainsi que le poids des boules. Le jeu propose des modes Entraînement, Tournoi et Ligue. Le mode Entraînement consiste simplement en une partie rapide de bowling en solo. En mode Ligue, les joueurs peuvent s'affronter seuls ou en équipe contre d'autres joueurs. Enfin, le mode Tournoi propose six tournois différents auxquels participer. Un tournoi court ou long détermine le nombre de joueurs qui y participeront.
Brutal - Paws of Fury (USA)	Partout dans le monde, les invitations ont été envoyées. Sous l'œil vigilant du grand maître Dali Llama, les plus grands artistes martiaux du monde allaient retourner dans un lieu qu'ils connaissaient bien… Brutal Island. Chacun mettra à profit son style unique d'arts martiaux, tant sur le plan physique que mental, ainsi que son entraînement, lors d'un tournoi visant à désigner le seul et unique champion du monde.
Bubsy II (World) (Steam)	Bubsy est de retour ! Après avoir vaincu les méchants Woolies dans le premier opus, Bubsy, le courageux lynx roux, doit se lancer dans une aventure encore plus périlleuse : explorer un mystérieux manoir hyperdimensionnel, au sein duquel se trouvent des portails menant à différents endroits, à différentes époques. À l'instar des jeux Sonic, Bubsy se déplace très rapidement et peut également sauter très haut. Bubsy élimine ses ennemis en sautant sur leur tête. Les niveaux sont vastes et accessibles dès le début du jeu (à l'exception du niveau ultime), en commençant soit par l'aile ouest, soit par l'aile est. Il existe cinq types de niveaux classiques : une pyramide égyptienne, un environnement de type spatial de science-fiction, un monde rempli d'instruments de musique et de notes, un niveau « vert » avec des arbres et des collines, et une série de niveaux à défilement horizontal où Bubsy doit piloter un avion.
Bubsy in - Claws Encounters of the Furred Kind (World) (Steam)	Dans ce jeu d'action de 15 niveaux, le joueur incarne Bubsy, le lynx roux, qui doit vaincre les Woolies, des extraterrestres qui volent des pelotes de laine. Le jeu se déroule dans cinq environnements différents, tels que la jungle, le Far West, etc., où le joueur doit sauter et atterrir sur ses ennemis pour les éliminer. À chaque fin de niveau, le joueur doit vaincre le boss, qui se trouve à l'intérieur d'un vaisseau extraterrestre.
Bugs Bunny - Rabbit Rampage (USA)	Vous incarnez le célèbre personnage de cartoon Bugs Bunny. A coups de tartes, de bombes et de carottes, vous affrontez les ennemis du lapin comme Elmer Fudd le chasseur ou Sam le pirate. Evidemment, les niveaux parcourus plongent tous le joueur dans l'univers des Looney Tunes.
Bulls vs Blazers and the NBA Playoffs (USA)	Le jeu reprend les seize équipes des playoffs de la saison 1991-1992, dont les vainqueurs : les Chicago Bulls, et les finalistes, les Portland Trail Blazers. La licence officielle assure de pouvoir jouer avec les vrais noms des joueurs dont Michael Jordan, meilleur joueur de la saison. Deux sélections All-stars sont d'ailleurs jouables.
Burai - Hachigyoku no Yuushi Densetsu (Japan)	Burai: Hachigyoku no Yuushi Densetsu est un RPG, ou vous incarnez le jeune héros Zan Hayate. Vous voyagez sur la carte du monde, visiter des villes et des donjons sur votre chemin. Les combats sont au tour par tour. Les ennemis apparaissent de façon aléatoire.
Bushi Seiryuuden - Futari no Yuusha (Japan)	Bushi Seiryuden est un jeu de rôle doté d'un système de combat atypique. Chaque fois que vous rencontrez un monstre, la vue classique en plongée laisse place à une plateforme sur laquelle vous et vos ennemis vous affrontez. Les combats se déroulent en temps réel, mais sont divisés en tours (calculés en fonction du nombre de coups que vous effectuez). Avant chaque combat, un chiffre apparaît à l'écran qui indique le nombre maximal de tours dont vous devriez disposer pour terminer le combat. Si vous parvenez à rester en dessous de ce maximum, vous recevrez des unités d'énergie spéciales appelées Magatama. En fonction du nombre de Magatama que vous collectez au cours du jeu, certaines scènes changeront et les finsseront différentes.
Bust-A-Move (USA)	Bust-A-Move sur Super Nintendo est un puzzle-game dont l'objectif est de détruire toutes les bulles à l'écran pour passer au niveau suivant. Pour ce faire, le joueur dispose d'un canon pour lancer les bulles, chaque rangée de trois de la même couleur disparaissant automatiquement.
Cacoma Knight in Bizyland (USA)	Le peuple de Bizyland était travailleur et prospère. Cependant, Wagamama, la reine de Lasyland, était jalouse et utilisait le pouvoir de son miroir magique. Le sort qui a été lancé a permis d'intervertir les royaumes de Bizyland et de Lasyland. Les seules personnes qui ne furent pas affectées par le sort furent celles qui n'étaient pas travailleuses : le roi de Bizyland ainsi que deux enfants et un robot qui jouaient ce jour-là. A l'aide de la craie magique du roi, ils doivent parcourir Lasyland et restaurer un pourcentage suffisant de chaque région afin de briser le mauvais sort. Cacoma Knight est un jeu de puzzle et de peinture. En choisissant l'un des trois personnages, le joueur commence chaque niveau en ne pouvant se déplacer que sur les bords. Le joueur peut commencer à utiliser la craie pour s'éloigner des bords et tracer une ligne sur la zone sombre pour atteindre un autre bord. Une fois qu'une section est &quot;séparée&quot; du reste à la craie, elle sera restaurée.
